image_id,Carriageway,Upgrade cost,Motorcycle observed flow,Pedestrian observed flow along the road driver-side,Pedestrian observed flow along the road passenger-side,Land use - driver-side,Land use - passenger-side,Area type,Speed limit,Motorcycle speed limit,Truck speed limit,Differential speed limits,Median type,Roadside severity - driver-side distance,Roadside severity - driver-side object,Roadside severity - passenger-side distance,Roadside severity - passenger-side object,Shoulder rumble strips,Paved shoulder - driver-side,Paved shoulder - passenger-side,Intersection type,Intersection channelisation,Intersecting road volume,Intersection quality,Property access points,Number of lanes,Curvature,Quality of curve,Skid resistance / grip,Delineation,Street lighting,Pedestrian crossing facilities - inspected road,Pedestrian crossing quality,Pedestrian crossing facilities - intersecting road,Speed management / traffic calming,Pedestrian fencing,Vehicle parking,Sidewalk - passenger-side,Service road,School zone warning,School zone crossing supervisor
1825,1,1,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
87,3,3,1,1,1,1,4,2,11,11,7,1,14,1,12,2,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,2,1,4,3
1120,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,3,12,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
234,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,12,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
649,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1659,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
171,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1980,1,1,1,1,1,1,1,1,13,13,11,1,2,1,2,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,1,1,7,1,1,1,6,2,4,3
1384,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
1282,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,2,12,1,7,3,4,3,1,3,1,1,1,1,1,7,1,1,1,5,2,4,3
638,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,15,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1527,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
17,1,3,2,1,1,1,4,2,11,11,7,1,6,1,1,1,12,1,3,3,12,1,7,3,4,4,1,3,1,1,2,7,3,7,1,1,1,2,1,4,3
1269,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1125,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,4,12,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1744,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
1963,1,2,1,1,1,1,1,1,13,13,11,1,6,1,15,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1662,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
612,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,1,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
394,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
23,1,3,2,1,1,1,4,2,11,11,7,1,6,1,13,2,11,1,3,3,12,1,7,3,4,4,1,3,1,1,2,7,3,7,1,1,1,3,1,4,3
172,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1105,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,2,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1988,1,1,1,1,1,1,1,1,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1477,1,2,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1247,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,3,12,1,3,2,12,1,7,3,4,4,1,3,1,1,2,7,3,7,1,1,1,6,1,4,3
911,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,1,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
277,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1798,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
2,1,3,1,1,1,1,4,2,11,11,7,1,6,2,13,1,15,1,3,3,12,1,7,3,1,3,1,3,1,1,2,1,1,7,1,1,1,2,1,4,3
1657,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
2005,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,1,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1938,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1762,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,1,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
1472,1,2,1,1,1,1,4,2,13,13,11,1,6,1,15,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
800,1,3,1,1,1,1,4,2,19,13,11,2,1,2,1,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
709,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,8,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
79,1,3,2,1,1,1,4,2,11,11,7,1,6,1,12,2,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,2,1,4,3
1480,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
518,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,2,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,3,1,2,1
1045,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,12,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
1743,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
1925,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1109,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,2,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1147,1,2,1,1,1,1,4,2,13,13,11,1,2,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1001,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,3,2,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1404,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,1,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1635,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
842,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
368,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
942,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,1,1,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
321,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1946,1,2,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
441,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
419,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,1,1,3,1,12,1,7,3,4,3,1,3,1,1,2,1,1,7,1,1,1,5,2,4,3
840,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
187,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,15,1,3,2,12,1,7,3,1,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1708,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,2,15,1,3,1,1,1,6,1,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1373,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,15,1,3,1,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
1362,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
511,1,3,1,1,1,1,6,2,13,13,11,1,2,1,2,3,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,4,1,2,1
1820,1,1,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1892,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1450,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
734,1,3,1,1,1,1,1,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1588,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,1,2,1,3,1,1,1,4,1,4,3,2,1,2,1,2,7,3,7,1,1,1,6,2,2,1
1929,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
751,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,2,1
1391,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,1,8,1,3,1,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
1548,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1465,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1592,1,2,1,1,1,1,1,2,13,13,11,1,2,1,2,2,1,1,3,1,12,1,7,3,4,3,2,1,2,1,2,7,3,7,1,1,1,5,2,2,1
1538,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,15,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
2009,1,2,1,1,1,1,4,2,13,13,11,1,1,1,15,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
96,1,3,2,1,1,1,4,2,11,11,7,1,5,2,13,2,12,1,3,3,16,1,6,1,1,3,1,3,1,1,2,5,1,5,1,1,1,3,1,4,3
1562,1,2,1,1,1,1,4,2,13,13,11,1,2,1,2,2,1,1,3,1,12,1,7,3,4,3,2,1,2,1,2,7,3,7,1,1,1,6,2,4,3
156,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
2023,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,1,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1337,1,2,1,1,1,1,3,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1605,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
955,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,1,12,1,3,3,12,1,7,3,1,4,1,3,2,1,2,7,3,7,2,1,1,6,2,4,3
479,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
582,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1518,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1783,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1033,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
1185,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1947,1,2,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
817,1,3,1,1,1,1,4,2,19,13,11,2,1,2,1,2,12,1,3,3,12,1,7,3,1,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1928,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
15,1,3,2,1,1,1,4,2,11,11,7,1,6,1,1,2,12,1,3,3,1,2,4,1,1,4,1,3,1,1,2,7,3,7,1,1,1,2,1,4,3
666,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,8,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
331,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1059,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,3,12,1,3,2,1,1,4,1,4,4,1,3,2,1,2,7,3,7,1,1,1,5,1,4,3
785,1,3,1,1,1,1,4,2,19,13,11,2,1,2,1,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
909,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,1,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1286,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,2,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
1078,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,12,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1779,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1142,1,2,1,1,1,1,4,2,13,13,11,1,2,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
960,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,4,12,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
489,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
263,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1162,1,2,1,1,1,1,4,2,13,13,11,1,2,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1524,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
460,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1305,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
2032,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,1,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
1943,1,2,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
725,1,3,1,1,1,1,1,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
519,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,2,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,3,1,2,1
732,1,3,1,1,1,1,1,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1442,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
2033,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,1,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
616,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,1,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,2,1
1593,1,2,1,1,1,1,3,2,13,13,11,1,2,1,2,2,1,1,3,1,12,1,7,3,4,3,2,1,2,1,2,7,3,7,1,1,1,5,2,4,3
1009,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,3,1,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
1725,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
1015,1,2,1,1,1,1,1,2,13,13,11,1,1,1,1,3,1,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
1210,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1239,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,12,1,3,2,1,1,4,1,1,4,1,3,1,1,2,7,3,7,1,1,1,5,1,4,3
1669,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,1,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1590,1,2,1,1,1,1,1,2,13,13,11,1,2,1,2,2,1,1,3,1,12,1,7,3,4,3,2,1,2,1,2,7,3,7,1,1,1,5,2,2,1
1030,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,6,2,4,3
1156,1,2,1,1,1,1,4,2,13,13,11,1,2,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
523,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,3,12,1,3,3,12,1,7,3,1,4,1,3,1,1,2,7,3,7,1,1,1,3,1,4,3
873,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,15,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
302,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,4,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
456,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
175,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1715,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,1,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1287,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,2,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
134,1,3,2,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,2,2,1,1,2,2,7,3,7,1,1,1,5,2,4,3
1441,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1868,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,16,1,5,1,4,3,1,3,1,1,2,7,3,7,1,1,1,6,2,4,3
1923,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1682,1,1,1,1,1,1,1,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
1732,1,1,1,1,1,1,1,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
607,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,15,1,2,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1952,1,2,1,1,1,1,1,1,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
947,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,1,2,1,3,3,12,1,7,3,4,3,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
927,1,3,1,1,1,1,4,2,19,13,11,2,1,1,1,2,15,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,2,1,1,5,2,4,3
1907,1,1,1,1,1,1,1,1,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1089,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,2,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
691,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,15,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
1702,1,1,1,1,1,1,3,2,13,13,11,1,1,1,1,2,15,1,3,1,12,1,7,3,4,3,1,3,2,1,1,7,3,7,1,1,1,5,2,4,3
328,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
343,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1338,1,2,1,1,1,1,3,2,13,13,11,1,1,1,1,2,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
269,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
642,1,3,1,1,1,1,4,2,19,13,11,2,5,2,2,2,2,1,2,2,12,1,7,3,4,3,1,3,1,1,2,7,3,7,2,1,1,5,2,4,3
250,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,12,1,3,3,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1627,1,2,1,1,1,1,3,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,2,1,2,7,3,7,1,1,1,5,2,4,3
1428,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
240,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,17,1,3,3,1,1,6,1,4,4,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1291,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,2,12,1,7,3,4,3,1,3,1,1,1,7,3,7,1,1,1,5,2,4,3
338,1,3,1,1,1,1,4,2,13,13,11,1,2,1,2,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1451,1,2,1,1,1,1,4,2,13,13,11,1,1,1,1,2,8,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
1790,1,1,1,1,1,1,4,2,13,13,11,1,1,1,1,1,2,1,3,1,12,1,7,3,4,3,1,3,1,1,2,7,3,7,1,1,1,5,2,4,3
augmented_5_1_507,1,3,1,1,1,1,6,2,13,13,11,1,2,1,2,1,12,1,3,1,12,1,7,3,1,4,1,3,1,1,2,1,1,7,1,1,1,3,1,2,1
